accountID,likes,merchants,interests
A914800995475388,"['Samsung', 'CS GO', 'NBA', 'Health and Diet']","['BITCOINS', 'STEAM', 'TELECOM', 'BOOK-MY-SHOW']","['TECH-SAVY', 'GAMING']"
A1759221651635700,"['Bruno Mars', 'LaLiga', 'Starbucks']","['STARBUCKS', 'MUSIC CONCERT']","['STARBUCKS', 'MUSIC']"
A1899945838440910,"['John Cena', 'Uber', 'Arsenal', 'ASUS']","['YOUTUBE', 'TATA-SKY', '9GAG', 'FOOTBALL TICKET']","['SPORTS', 'FOOTBALL']"
A985156662833326,"['Vin Diesel', 'Marvel', 'Health and Diet']","['HEALTH-KART', 'CRUNCHYROLL', 'BOOK-MY-SHOW']","['HEALTH-CONCIOUS', 'MOVIES']"
A1055521349713660,"['John Cena', 'Marvel', 'Bitcoins']","['TATA-SKY', 'FOOTBALL TICKET', 'BOOK-MY-SHOW']","['SPORTS', 'MOVIES']"
A1899946440689830,"['Starbucks', 'Geography', 'Football', 'MS Dhoni']","['FOOTBALL-TICKET', 'BOOK-MY-SHOW-SPORTS', 'BOOKS']","['FOOTBALL', 'GEOGRAPHY', 'CRICKET']"
A985156922714399,"['Metalica', 'Health and Diet']","['HEALTH-KART', 'MUSIC CONCERT']","['HEALTH-CONCIOUS', 'MUSIC']"
A1899946974034830,"['National Geographic TV', 'Vin Diesel', 'Candy Crush Saga']","['ANDROID', 'TATA-SKY', 'MUSIC CONCERT']","['ANDROID-GAMES', 'EDUCATIONAL-SHOWS']"
A914800917097448,"['Pepsi', 'LaLiga', 'Nirvana', 'Bitcoins']","['MUSIC-CONCERT', 'FOOTBALL TICKET', 'TATA-SKY']","['MUSIC', 'FOOTBALL']"
A310507826022408,"['Intel', 'Candy Crush Saga', 'McDonalds']","['ANDROID', 'MCDONALDS', 'BOOKS']","['ANDROID-GAMES', 'FOODIE']"
A1688852059029810,"['Linkin Park', 'KitKat']","['GROCERIES', 'MUSIC CONCERT']","['MUSIC', 'FOODIE']"
A1688853072152610,"['IPL', 'SONY Mobile', 'Spotify', 'UFC']","['TATA-SKY', 'BOOK-MY-SHOW-SPORTS', 'ELECTRONICS']","['TECH-SAVY', 'UFC', 'CRICKET']"
A985156611996733,"['Jackie Chan', 'Play Station', 'Arsenal', 'KitKat']","['GROCERIES', 'FOOTBALL TICKET', 'GAMING']","['FOOTBALL', 'GAMING', 'FOODIE']"
A985155991589275,"['50 Cent', 'Harry Potter']","['MUSIC CONCERT', 'BOOK-MY-SHOW']","['HARRY-POTTER-MOVIES', 'MUSIC']"
A1055520569394620,"['Intel', 'Spotify', 'CodeChef', 'Fashion']","['ELECTRONICS', 'ZARA', 'CODECHEF', 'TATA-SKY']","['CODING', 'FASHION']"
A844427438518682,"['WWE', 'Taste Made', 'Huawei Mobile', 'Bill Gates', 'The Simpsons']","['TASTE-MADE', 'BITCOINS', 'TELECOM', 'WINDOWS', 'Hackerrank']","['TECH-SAVY', 'FOODIE']"
A1055521384506980,"['WWE', 'History', 'Angry Birds', 'Criminal Case']","['ANDROID', 'Nissan', 'TATA-SKY', 'BOOKS']","['SPORTS', 'ANDROID-GAMES']"
A844427298309879,"['Shrek', 'BBC News', 'Red Bull', 'Arsenal']","['TATA-SKY', 'GROCERIES', 'FOOTBALL TICKET', 'TASTE-MADE']","['NEWS', 'FOODIE']"
A985157071589695,"['IPL', 'History', 'Eminem', 'Starbucks']","['PIZZA-HUT', 'ELECTRONICS', 'MUSIC CONCERT', 'BOOKS']","['HISTORY', 'MUSIC']"
A844427383585522,"['ASUS', 'Real Madrid C.F.', 'Arsenal']","['FOOTBALL TICKET', 'ELECTRONICS']","['TECH-SAVY', 'FOOTBALL']"
A985157005635161,"['CGTN', 'Science', 'MTV', 'Hackerrank']","['Nissan', 'TATA-SKY', 'Hackerrank']","['CODING', 'MUSIC']"
A914800288979956,"['Uber', 'SONY Mobile', 'Disney']","['UBER', 'DISNEY-PLUS', 'ELECTRONICS']","['TECH-SAVY', 'TRAVELLING', 'DISNEY-MOVIES']"
A985156981670857,"['Tom and Jerry', 'Cars']","['TATA-SKY', 'AUTOMOBILE']","['COMEDY-SHOWS', 'AUTOMOBILES']"
A914800985825543,"['Vin Diesel', 'Anime', 'Food', 'Cristiano Ronaldo']","['BOOKS', 'CRUNCHYROLL', 'BOOK-MY-SHOW', 'ELECTRONICS']","['ANIME', 'MOVIES']"
A914801145616540,"['IPL', 'Windows', 'Indian Cricket Team']","['BOOK-MY-SHOW-SPORTS', 'Hackerrank', 'ELECTRONICS']","['TECH-SAVY', 'CRICKET']"
A985156963732592,"['Michael Jackson', 'Geography', 'Criminal Case', 'Hackerrank']","['AUTOMOBILE', 'MUSIC-CONCERT', 'MUSIC CONCERT', 'Hackerrank']","['CODING', 'MUSIC']"
A1055521127660410,"['Real Madrid C.F.', 'Anime', 'Uber', 'Harry Potter']","['UBER', 'CRUNCHYROLL', 'FOOTBALL TICKET', 'BITCOINS']","['TRAVELLING', 'ANIME', 'FOOTBALL']"
A914801018026069,"['Starbucks', 'UFC', 'BBC News', 'Nirvana', 'Pitbull']","['STARBUCKS', 'TATA-SKY', 'FOOTBALL TICKET', 'NEWSPAPER']","['NEWS', 'STARBUCKS', 'UFC']"
A985156086498648,"['Tesla', 'Vin Diesel', 'Health and Diet', 'Hackerrank']","['CRUNCHYROLL', 'TESLA', 'BOOK-MY-SHOW', 'Hackerrank']","['CODING', 'AUTOMOBILES', 'MOVIES']"
A1759221086516080,"['Eminem', 'CS GO', 'Bruce Lee']","['STEAM', 'MUSIC CONCERT', 'BOOK-MY-SHOW']","['MUSIC', 'MOVIES', 'GAMING']"
A844428172009516,"['Arsenal', 'MTV', 'John Cena', 'Nirvana', 'MS Dhoni']","['BITCOINS', 'MUSIC-CONCERT', 'AMAZON-PRIME', 'TATA-SKY']","['SPORTS', 'MUSIC']"
A310574658978128,"['Shakira', 'Mr Bean', 'MTV']","['TATA-SKY', 'MUSIC-CONCERT', 'FOOTBALL TICKET']","['COMEDY-SHOWS', 'MUSIC']"
A1055520853188920,"['Wallmart', 'Intel', 'Play Station', 'Bitcoins']","['WALMART', 'FOOTBALL-TICKET', 'GAMING', 'ELECTRONICS']","['TECH-SAVY', 'SHOPPING', 'GAMING']"
A1899946674482210,"['Geography', 'McDonalds']","['MCDONALDS', 'BOOKS']","['GEOGRAPHY', 'FOODIE']"
A312155206803046,"['BBC News', 'Mathematics', 'CodeChef', 'SONY Mobile']","['TATA-SKY', 'BOOK-MY-SHOW-SPORTS', 'CODECHEF', 'BOOKS']","['NEWS', 'CODING', 'MATHEMATICS']"
A303496553502681,"['Tesla', 'Nissan', 'Marvel']","['Nissan', 'TESLA', 'BOOK-MY-SHOW']","['AUTOMOBILES', 'MOVIES']"
A914801038505198,"['Linkin Park', 'Fashion']","['ZARA', 'MUSIC CONCERT']","['FASHION', 'MUSIC']"
A844427606693818,"['Bruno Mars', 'Mathematics', 'Arsenal', 'Manchester City', 'MS Dhoni']","['FOOTBALL-TICKET', 'MUSIC CONCERT', 'BOOK-MY-SHOW', 'BOOKS']","['MUSIC', 'FOOTBALL', 'MATHEMATICS']"
A844428160263562,"['UEFA Champions League', '50 Cent', 'Pizza Hut', 'Angry Birds']","['PIZZA-HUT', 'ZARA', 'FOOTBALL TICKET', 'AMAZON-PRIME']","['FOOTBALL', 'FOODIE']"
A1055520558955650,"['Tesla', 'Harry Potter', 'XBOX', 'Football']","['FOOTBALL-TICKET', 'TESLA', 'MUSIC CONCERT', 'BOOK-MY-SHOW']","['HARRY-POTTER-MOVIES', 'AUTOMOBILES', 'FOOTBALL']"
A1055521092119420,"['ASUS', 'WWE', 'Huawei Mobile']","['FOOTBALL-TICKET', 'TATA-SKY', 'ELECTRONICS']","['TECH-SAVY', 'SPORTS']"
A1829580990484510,"['Eminem', 'Starbucks', 'Fashion']","['ZARA', 'FOOTBALL TICKET', 'MUSIC CONCERT']","['FASHION', 'MUSIC']"
A985156944108818,"['Memes', 'Harry Potter', 'Football', 'Playboy']","['FOOTBALL-TICKET', 'TELECOM', 'BOOK-MY-SHOW', 'ELECTRONICS']","['HARRY-POTTER-MOVIES', 'FOOTBALL']"
A985157098190571,"['CodeChef', 'OPPO', 'Cold Play', 'Fashion']","['Hackerrank', 'MUSIC CONCERT', 'CODECHEF', 'ELECTRONICS']","['TECH-SAVY', 'CODING', 'MUSIC']"
A1055521489740770,"['Bitcoins', 'Bruce Lee', 'Playboy']","['BITCOINS', 'BOOK-MY-SHOW', 'Playboy']","['PLAYBOY', 'BITCOINS', 'MOVIES']"
A844427491372312,"['Real Madrid C.F.', 'BBC News', 'Fashion']","['TATA-SKY', 'FOOTBALL TICKET', 'ZARA']","['NEWS', 'FASHION', 'FOOTBALL']"
A914801052558319,"['Huawei Mobile', 'Food', 'Fashion']","['YOUTUBE', 'ZARA', 'GROCERIES']","['FASHION', 'FOODIE']"
A914801128763309,"['Indian Cricket Team', 'CGTN']","['TATA-SKY', 'BOOK-MY-SHOW-SPORTS']","['NEWS', 'CRICKET']"
A310505940092825,"['NBA', 'Cristiano Ronaldo', 'Geography']","['FOOTBALL TICKET', 'BASKETBALL TICKET', 'BOOKS']","['GEOGRAPHY', 'SPORTS', 'FOOTBALL']"
A306039172912663,"['Shrek', 'Uber', 'WWE', 'Playboy']","['UBER', 'TATA-SKY', 'ELECTRONICS', 'Playboy']","['PLAYBOY', 'TRAVELLING', 'SPORTS']"
A985156674607518,"['Nissan', 'UEFA Champions League', 'Starbucks']","['STARBUCKS', 'Nissan', 'ZARA', 'FOOTBALL TICKET']","['STARBUCKS', 'AUTOMOBILES', 'FOOTBALL']"
A1829582209499620,"['The Simpsons', 'Intel', 'Eminem']","['NETFLIX', 'MUSIC CONCERT', 'ELECTRONICS']","['TECH-SAVY', 'MUSIC', 'TV-SHOWS']"
A914801010701239,"['Eminem', 'Indian Cricket Team', 'OPPO']","['MUSIC CONCERT', 'BOOK-MY-SHOW-SPORTS', 'ELECTRONICS']","['TECH-SAVY', 'MUSIC', 'CRICKET']"
A914800379186554,"['TIMES OF INDIA', 'Burger King', 'Mathematics']","['NEWSPAPER', 'BURGER-KING', 'BOOKS']","['NEWS', 'MATHEMATICS', 'FOODIE']"
A844427986024731,"['Cars', 'Metalica', '50 Cent']","['AUTOMOBILE', 'MUSIC CONCERT']","['AUTOMOBILES', 'MUSIC']"
A985157078301707,"['Jackie Chan', 'Huawei Mobile', 'History', 'Health and Diet']","['HEALTH-KART', 'ELECTRONICS', 'TELECOM', 'BOOKS']","['HISTORY', 'TECH-SAVY', 'HEALTH-CONCIOUS']"
A914801126254886,"['Taste Made', 'UFC', 'Bill Gates', 'KFC', 'Hackerrank']","['TASTE-MADE', 'STEAM', 'Hackerrank', 'TATA-SKY', 'ELECTRONICS']","['CODING', 'UFC', 'FOODIE']"
A844428111394057,"['IPL', 'John Cena', 'National Geographic TV', 'Memes']","['UBER', 'TATA-SKY', 'BOOK-MY-SHOW-SPORTS', 'SPOTIFY']","['SPORTS', 'CRICKET']"
A1055520515784910,"['Michael Jackson', 'Vin Diesel', 'Science']","['MUSIC CONCERT', 'BOOK-MY-SHOW', 'BOOKS']","['MUSIC', 'SCIENCE', 'MOVIES']"
A1055521373300300,"['LaLiga', 'Tom and Jerry', 'Spotify', 'Playboy']","['UBER', 'TATA-SKY', 'FOOTBALL TICKET', 'SPOTIFY']","['COMEDY-SHOWS', 'FOOTBALL', 'MUSIC']"
A564049465885324,"['Vin Diesel', 'Samsung', 'Starbucks', 'McDonalds']","['TATA-SKY', 'MCDONALDS', 'BOOK-MY-SHOW']","['MOVIES', 'FOODIE']"
A1899945732135720,"['Mr Bean', 'Bill Gates', 'Bitcoins']","['BITCOINS', 'TATA-SKY', 'Hackerrank']","['BITCOINS', 'COMEDY-SHOWS']"
A1688853050318750,"['Huawei Mobile', 'Spotify', 'Uber']","['GROCERIES', 'TELECOM', 'SPOTIFY']","['TECH-SAVY', 'MUSIC']"
A985156534859390,"['KFC', 'Mr Bean', 'CGTN', 'McDonalds']","['TATA-SKY', 'TASTE-MADE', 'BOOKS']","['NEWS', 'COMEDY-SHOWS']"
A1055520569918930,"['History', 'Eminem', 'LaLiga', 'Criminal Case']","['ELECTRONICS', 'TATA-SKY', 'FOOTBALL TICKET', 'BOOKS']","['HISTORY', 'FOOTBALL']"
A914800441705981,"['WWE', 'Football']","['FOOTBALL-TICKET', 'TATA-SKY']","['SPORTS', 'FOOTBALL']"
A985156270465197,"['Michael Jackson', 'Real Madrid C.F.', 'The Simpsons']","['AUTOMOBILE', 'NETFLIX', 'MUSIC CONCERT']","['MUSIC', 'TV-SHOWS']"
A313804474557319,"['Mr Bean', 'Taste Made']","['TATA-SKY', 'TASTE-MADE']","['COMEDY-SHOWS', 'FOODIE']"
A844427543919170,"['SONY Mobile', 'Netflix', 'Huawei Mobile', 'Bill Gates', 'KitKat']","['MUSIC CONCERT', 'ANDROID', 'WINDOWS', 'NETFLIX', 'ELECTRONICS']","['TECH-SAVY', 'NETFLIX']"
A1759221307733700,"['LaLiga', 'Candy Crush Saga', 'Manchester City', 'Angry Birds', 'Marvel']","['TATA-SKY', 'ANDROID', 'AMAZON-PRIME', 'FOOTBALL-TICKET', 'FOOTBALL TICKET']","['ANDROID-GAMES', 'FOOTBALL']"
A1055521245880370,"['Indian Cricket Team', 'McDonalds', 'Cars', 'Burger King', 'XBOX']","['BOOK-MY-SHOW-SPORTS', 'MUSIC-CONCERT', 'AUTOMOBILE', 'MCDONALDS', 'NETFLIX']","['FOODIE', 'AUTOMOBILES', 'CRICKET']"
A985156947828810,"['Angry Birds', 'Taste Made']","['ANDROID', 'TASTE-MADE']","['ANDROID-GAMES', 'FOODIE']"
A914800788113007,"['Pizza Hut', 'OPPO', 'Football', 'Pitbull']","['PIZZA-HUT', 'FOOTBALL-TICKET', 'GROCERIES', 'ELECTRONICS']","['TECH-SAVY', 'FOOTBALL', 'FOODIE']"
A844427987447212,"['KFC', 'Mathematics', 'Nirvana']","['KFC', 'Playboy', 'TASTE-MADE', 'BOOKS']","['MATHEMATICS', 'FOODIE']"
A564049504191172,"['Bitcoins', 'Play Station', 'NBA', 'Fashion']","['BITCOINS', 'ZARA', 'GAMING', 'BOOKS']","['BITCOINS', 'FASHION', 'GAMING']"
A985156367465163,"['Play Station', 'Linkin Park', 'Wallmart', 'McDonalds']","['WALMART', 'CODECHEF', 'MCDONALDS', 'GAMING']","['SHOPPING', 'GAMING', 'FOODIE']"
A1055521273733920,"['Jackie Chan', 'Mathematics']","['BOOK-MY-SHOW', 'BOOKS']","['MOVIES', 'MATHEMATICS']"
A985156646236654,"['ASUS', 'Vin Diesel', 'Wallmart', 'McDonalds']","['PIZZA-HUT', 'MCDONALDS', 'BOOK-MY-SHOW', 'ELECTRONICS']","['TECH-SAVY', 'MOVIES', 'FOODIE']"
A985156749212595,"['50 Cent', 'KFC', 'The Simpsons', 'Criminal Case']","['FOOTBALL-TICKET', 'NETFLIX', 'BOOK-MY-SHOW', 'AMAZON-PRIME']",['TV-SHOWS']
A914800191044513,"['History', 'Spider man', 'MTV', 'Health and Diet']","['WALMART', 'HEALTH-KART', 'MUSIC CONCERT', 'BOOKS']","['HISTORY', 'HEALTH-CONCIOUS']"
A985156947231074,"['Eminem', 'Windows', 'Starbucks', 'MS Dhoni']","['STARBUCKS', 'TATA-SKY', 'BOOK-MY-SHOW', 'ELECTRONICS']","['STARBUCKS', 'TECH-SAVY']"
A914801025980212,"['UEFA Champions League', 'Metalica', 'IPL', 'Linkin Park', 'Memes']","['9GAG', 'MUSIC CONCERT', 'BOOK-MY-SHOW-SPORTS', 'GROCERIES', 'FOOTBALL TICKET']","['MEMES', 'MUSIC', 'CRICKET']"
A1055521236394330,"['Vin Diesel', '50 Cent', 'Fashion']","['ZARA', 'MUSIC CONCERT', 'BOOK-MY-SHOW']","['FASHION', 'MUSIC', 'MOVIES']"
A1055521412578010,"['Jackie Chan', 'KFC', 'Science']","['KFC', 'BOOK-MY-SHOW', 'BOOKS']","['SCIENCE', 'MOVIES', 'FOODIE']"
A1055521189911490,"['Pitbull', 'LaLiga', 'Playboy']","['FOOTBALL TICKET', 'BOOKS', 'Playboy']","['PLAYBOY', 'FOOTBALL']"
A844427120276401,"['Science', 'Mathematics', 'UFC', 'History', 'Marvel']","['TATA-SKY', 'FOOTBALL TICKET', 'BOOK-MY-SHOW', 'BOOKS']","['HISTORY', 'SCIENCE', 'MOVIES']"
A312155206476563,"['Mathematics', 'Science', 'Shrek', 'Pitbull', 'LaLiga']","['ANDROID', 'MUSIC CONCERT', 'BOOK-MY-SHOW', 'BOOKS']","['SCIENCE', 'MOVIES', 'MATHEMATICS']"
A1055521371113440,"['Shrek', 'Science', 'KitKat']","['GROCERIES', 'BOOK-MY-SHOW', 'BOOKS']","['SCIENCE', 'MOVIES', 'FOODIE']"
A985156982467800,"['Wallmart', 'Bill Gates', 'Pepsi']","['WALMART', 'GROCERIES', 'WINDOWS']","['TECH-SAVY', 'SHOPPING', 'FOODIE']"
A914800167763332,"['Mr Bean', 'Health and Diet', 'Bruce Lee']","['HEALTH-KART', 'TATA-SKY', 'BOOK-MY-SHOW']","['COMEDY-SHOWS', 'HEALTH-CONCIOUS', 'MOVIES']"
A389439751996688,"['Windows', 'NBA', 'National Geographic TV', '50 Cent']","['TATA-SKY', 'GROCERIES', 'MUSIC CONCERT', 'BASKETBALL TICKET']","['SPORTS', 'MUSIC']"
A844427408696695,"['WWE', 'History', 'NBA', 'Harry Potter']","['ANDROID', 'NEWSPAPER', 'BASKETBALL TICKET', 'BOOKS']","['HISTORY', 'SPORTS']"
A985157051201528,"['ASUS', 'TIMES OF INDIA', 'Bitcoins']","['BITCOINS', 'TATA-SKY', 'NEWSPAPER']","['NEWS', 'BITCOINS']"
A1055521402035720,"['Huawei Mobile', 'BBC News', 'UFC', '50 Cent']","['TATA-SKY', 'MUSIC CONCERT', 'BOOKS']","['NEWS', 'MUSIC', 'UFC']"
A844427535500711,"['Real Madrid C.F.', 'Intel', 'Anime', 'CodeChef']","['CRUNCHYROLL', 'FOOTBALL TICKET', 'ELECTRONICS']","['TECH-SAVY', 'ANIME', 'FOOTBALL']"
A844427639252016,"['Shakira', 'UFC']","['MUSIC-CONCERT', 'TATA-SKY']","['MUSIC', 'UFC']"
A1829582460816140,"['Bill Gates', 'Metalica']","['MUSIC CONCERT', 'WINDOWS']","['TECH-SAVY', 'MUSIC']"
A1829581347527650,"['History', 'Spotify', 'OPPO', 'Playboy']","['FOOTBALL-TICKET', 'Playboy', 'ELECTRONICS']","['PLAYBOY', 'TECH-SAVY']"
A1055520845704710,"['Uber', 'Cars', 'Nirvana', 'Pitbull']","['UBER', 'MUSIC-CONCERT', 'BOOK-MY-SHOW', 'Playboy']","['TRAVELLING', 'MUSIC', 'MOVIES']"
A1055521340918460,"['SONY Mobile', 'Arsenal', 'Candy Crush Saga', 'Food', 'LaLiga']","['ANDROID', 'ZARA', 'FOOTBALL TICKET', 'TELECOM']","['ANDROID-GAMES', 'FOOTBALL']"
A1829581041016880,"['UEFA Champions League', 'History', '50 Cent', 'Bruce Lee']","['TATA-SKY', 'FOOTBALL TICKET', 'BOOK-MY-SHOW', 'BOOKS']","['HISTORY', 'FOOTBALL', 'MOVIES']"
A404007021584079,"['Huawei Mobile', 'Intel', 'Geography']","['ELECTRONICS', 'TELECOM', 'BOOKS']","['TECH-SAVY', 'GEOGRAPHY']"
A1829581698356240,"['Football', 'WWE', 'Burger King']","['CODECHEF', 'TATA-SKY', 'BURGER-KING']","['SPORTS', 'FOODIE']"
A844427094891779,"['Bitcoins', 'Nissan', 'Red Bull', 'Hackerrank']","['Nissan', 'GROCERIES', 'BOOK-MY-SHOW', 'Hackerrank']","['CODING', 'AUTOMOBILES', 'FOODIE']"
A1688852379001640,"['Shrek', 'ASUS', 'Bruce Lee', '50 Cent']","['MUSIC CONCERT', 'BOOK-MY-SHOW', 'ELECTRONICS']","['TECH-SAVY', 'MUSIC', 'MOVIES']"
A914801029374020,"['NBA', 'Eminem']","['MUSIC CONCERT', 'BASKETBALL TICKET']","['SPORTS', 'MUSIC']"
A914800716673497,"['Spider man', 'National Geographic TV', 'Pitbull']","['DISNEY-PLUS', 'BOOK-MY-SHOW']",['MOVIES']
A914800501884554,"['OPPO', 'CodeChef']","['BOOK-MY-SHOW', 'CODECHEF', 'ELECTRONICS']","['TECH-SAVY', 'CODING']"
A914800939317462,"['UEFA Champions League', 'Starbucks', 'MTV', 'Cold Play']","['TATA-SKY', 'FOOTBALL TICKET', 'MUSIC CONCERT', 'BOOK-MY-SHOW']","['MUSIC', 'FOOTBALL']"
A844428124132097,"['50 Cent', 'CGTN', 'Metalica']","['TATA-SKY', 'MUSIC CONCERT', 'BOOK-MY-SHOW']","['NEWS', 'MUSIC']"
A1759222234549790,"['CS GO', 'OPPO', 'McDonalds']","['STEAM', 'MCDONALDS', 'BOOKS']","['GAMING', 'FOODIE']"
A1688853690743350,"['IPL', 'John Cena', 'KitKat', '5-Minute Crafts']","['YOUTUBE', 'TATA-SKY', 'GROCERIES', 'BOOK-MY-SHOW']","['YOUTUBE', 'SPORTS', 'FOODIE']"
A1055521494730280,"['History', 'NBA', 'Arsenal']","['BASKETBALL TICKET', 'BOOKS']","['HISTORY', 'SPORTS']"
A914801007295291,"['Food', 'Football', 'Bruno Mars', 'Candy Crush Saga']","['ANDROID', 'DISNEY-PLUS', 'GROCERIES', 'MUSIC CONCERT']","['ANDROID-GAMES', 'MUSIC', 'FOODIE']"
A985156673389575,"['Indian Cricket Team', 'Bruno Mars', 'MTV', 'Football']","['FOOTBALL-TICKET', 'BOOK-MY-SHOW-SPORTS', 'TATA-SKY']","['MUSIC', 'FOOTBALL', 'CRICKET']"
A1055521490558980,"['Mr Bean', 'Harry Potter', 'KitKat', 'Criminal Case']","['AMAZON-PRIME', 'GROCERIES', 'STEAM', 'BOOK-MY-SHOW']","['HARRY-POTTER-MOVIES', 'FOODIE', 'TV-SHOWS']"
A1055521515893880,"['Wallmart', 'Cold Play', 'Netflix']","['WALMART', 'NETFLIX', 'MUSIC CONCERT']","['NETFLIX', 'SHOPPING', 'MUSIC']"
A914800701100694,"['Windows', 'TIMES OF INDIA', 'Cars', 'Bruce Lee']","['BOOK-MY-SHOW-SPORTS', 'NEWSPAPER', 'Hackerrank', 'ELECTRONICS']","['NEWS', 'TECH-SAVY']"
A1055521449490990,"['Shrek', 'LaLiga', 'National Geographic TV']","['FOOTBALL TICKET', 'BOOK-MY-SHOW']","['MOVIES', 'FOOTBALL']"
A564049467026891,"['Spotify', 'Football', 'Mathematics']","['FOOTBALL-TICKET', 'BOOKS', 'SPOTIFY']","['FOOTBALL', 'MUSIC', 'MATHEMATICS']"
A1055520766317470,"['UEFA Champions League', 'CodeChef', 'Windows', 'Starbucks', 'Health and Diet']","['HEALTH-KART', 'MUSIC CONCERT', 'STARBUCKS', 'CODECHEF', 'Hackerrank']","['STARBUCKS', 'CODING', 'HEALTH-CONCIOUS']"
A1829581311114480,"['John Cena', 'Anime', 'Burger King']","['CRUNCHYROLL', 'BURGER-KING', 'TATA-SKY']","['SPORTS', 'ANIME', 'FOODIE']"
A844427904598312,"['Michael Jackson', 'John Cena', 'Cars', 'MS Dhoni']","['FOOTBALL-TICKET', 'AUTOMOBILE', 'MUSIC CONCERT', 'CODECHEF']","['AUTOMOBILES', 'MUSIC']"
A1899947010053220,"['Netflix', 'Play Station', 'Red Bull', 'National Geographic TV', 'Metalica']","['NETFLIX', 'MUSIC-CONCERT', 'GROCERIES', 'MUSIC CONCERT']","['NETFLIX', 'MUSIC', 'FOODIE']"
A1688852249360800,"['John Cena', 'UEFA Champions League', 'CS GO']","['TATA-SKY', 'STEAM', 'FOOTBALL TICKET']","['SPORTS', 'FOOTBALL', 'GAMING']"
A914800914548929,"['KFC', 'Windows']","['KFC', 'MUSIC CONCERT', 'ELECTRONICS']","['TECH-SAVY', 'FOODIE']"
A985156126771827,"['Fast & Furious', 'Mr Bean', 'LaLiga']","['TATA-SKY', 'FOOTBALL TICKET', 'BOOK-MY-SHOW']","['COMEDY-SHOWS', 'FOOTBALL', 'MOVIES']"
A914801011193835,"['Spider man', 'IPL', 'Shrek', 'History', 'Angry Birds']","['BOOK-MY-SHOW', 'ANDROID', 'BOOK-MY-SHOW-SPORTS', 'BURGER-KING', 'MUSIC-CONCERT']","['ANDROID-GAMES', 'MOVIES', 'CRICKET']"
A914800159220879,"['Tom and Jerry', 'Taste Made', 'Netflix']","['NETFLIX', 'TASTE-MADE', 'CODECHEF']","['NETFLIX', 'FOODIE']"
A303776343022491,"['Vin Diesel', 'Spotify', 'KitKat']","['GROCERIES', 'BOOK-MY-SHOW', 'SPOTIFY']","['MOVIES', 'MUSIC', 'FOODIE']"
A985156482692046,"['Science', 'Manchester City', 'Candy Crush Saga', 'McDonalds']","['ANDROID', 'MUSIC-CONCERT', 'NETFLIX', 'MCDONALDS']","['ANDROID-GAMES', 'FOODIE']"
A1055520503387230,"['IPL', 'Eminem', 'Candy Crush Saga']","['ANDROID', 'MUSIC CONCERT', 'BOOKS']","['ANDROID-GAMES', 'MUSIC']"
A1688852203798070,"['Shakira', 'ASUS', 'XBOX', 'Bruce Lee']","['MUSIC-CONCERT', 'WINDOWS', 'ELECTRONICS']","['TECH-SAVY', 'MUSIC', 'GAMING']"
A1055521475274660,"['Arsenal', 'Huawei Mobile', 'Burger King', 'Tesla', 'Metalica']","['MUSIC CONCERT', 'BOOK-MY-SHOW', 'TELECOM', 'TATA-SKY', 'FOOTBALL TICKET']","['TECH-SAVY', 'FOOTBALL', 'MUSIC']"
A844427550978973,"['KitKat', 'Taste Made', 'Pitbull']","['TASTE-MADE', 'BOOK-MY-SHOW', 'GROCERIES']","['MOVIES', 'FOODIE']"
A319927191247180,"['Spotify', 'IPL', 'Play Station', 'Vin Diesel', 'BBC News']","['TATA-SKY', 'BOOK-MY-SHOW-SPORTS', 'GAMING', 'BASKETBALL TICKET']","['NEWS', 'GAMING', 'CRICKET']"
A844427488986931,"['UEFA Champions League', 'Eminem', '50 Cent', 'Marvel']","['MUSIC CONCERT', 'BOOK-MY-SHOW', 'ELECTRONICS']","['MUSIC', 'MOVIES']"
A914801117065007,"['Eminem', 'Harry Potter', 'John Cena', 'History', 'LaLiga']","['TASTE-MADE', 'FOOTBALL TICKET', 'MUSIC CONCERT', 'BOOKS']","['HISTORY', 'FOOTBALL', 'MUSIC']"
A564049476197976,"['Pizza Hut', 'Food', 'McDonalds']","['PIZZA-HUT', 'GROCERIES', 'MCDONALDS']",['FOODIE']
A1899945818160950,"['NBA', 'Spotify', 'Starbucks', 'Bruce Lee']","['STARBUCKS', 'MUSIC-CONCERT', 'STEAM', 'SPOTIFY']","['STARBUCKS', 'MUSIC']"
A1055521479875780,"['IPL', 'Huawei Mobile', 'XBOX', 'CGTN']","['TATA-SKY', 'TELECOM', 'BOOK-MY-SHOW-SPORTS', 'ELECTRONICS']","['TECH-SAVY', 'GAMING', 'CRICKET']"
A1688853659532890,"['Michael Jackson', 'Nissan', 'Anime', 'Health and Diet']","['HEALTH-KART', 'CRUNCHYROLL', 'MUSIC CONCERT', 'ELECTRONICS']","['ANIME', 'HEALTH-CONCIOUS', 'MUSIC']"
A844427082431354,"['Mr Bean', 'Bitcoins', 'Candy Crush Saga', 'Bill Gates', 'Pepsi']","['MUSIC CONCERT', 'ANDROID', 'BITCOINS', 'GROCERIES', 'NETFLIX']","['BITCOINS', 'ANDROID-GAMES', 'FOODIE']"
A844427085638031,"['Michael Jackson', 'Cold Play', 'Hackerrank']","['MUSIC CONCERT', 'Hackerrank']","['CODING', 'MUSIC']"
